καταφρονητής|a despiser, scorner
καταφρονέω|I despise, scorn, and show it by active insult, disregard
καταφέρω|I bear down, overpower; I give a vote or verdict, bring charges
καταχθόνιος|under the earth, subterranean, infernal
καταχράομαι|I use to the full, use up
καταχέω|I pour (down) upon
καταψύχω|I cool, refresh
κατενώπιον|before the face of, over against
κατεξουσιάζω|I have (exercise) power (authority) over
κατεργάζομαι|I effect by labor, achieve, work out, bring about
κατεσθίω|I eat up, eat till it is finished, devour, squander, annoy, injure
κατευθύνω|(a) I make straight, (b) met: I put in the right way, direct
κατεφίστημι|I rush, assault, rise up against
κατείδωλος|full of images of idols, grossly idolatrous
κατηγορέω|I accuse, charge, prosecute
κατηγορία|an accusation, charge
κατηχέω|I instruct orally, teach, inform
κατισχύω|I prevail against, overpower, get the upper hand
κατιόω|I rust; pass: I am rusted, tarnished
κατοικητήριον|a habitation, dwelling-place, abode
κατοικέω|I dwell in, settle in, am established in (permanently), inhabit
κατοικία|a dwelling, habitation, settlement
κατοπτρίζομαι|I mirror, reflect
κατοίκησις|a dwelling, abode, habitation
κατά|gen: against, down from, throughout, by; acc: over against, among, daily, day-by-day, each day, according to, by way of
κατάβασις|descent
κατάγνυμι|I break down (in pieces), crush, break into
κατάγω|I lead down, bring down, either from a high place on land or to a lower (or actually to the sea-coast), or from the high seas to land
κατάδηλος|quite clear, evident
κατάθεμα|a curse, an accursed thing
κατάκειμαι|I recline (at table); more often: I keep my bed, am lying ill (in bed)
κατάκριμα|punishment following condemnation, penal servitude, penalty
κατάκρισις|condemnation, censure
κατάλαλος|slanderous, back-biting; subst: a railer, defamer
κατάλειμμα|a remnant, small residue
κατάλοιπος|left behind; the rest, the remainder
κατάλυμα|an inn, lodging-place
κατάνυξις|deep sleep, torpor, insensibility, stupor
κατάπαυσις|(in the Old Testament of the rest attained by the settlement in Canaan), resting, rest, dwelling, habitation
κατάρα|cursing; a curse; meton: a doomed one
κατάρτισις|a perfecting, making fit
κατάσκοπος|a spy, scout
κατάστημα|behavior, conduct, deportment, demeanor
κατάσχεσις|a possession, holding fast
κατέναντι|opposite, in front (of), over against
κατέρχομαι|I come down from sky to earth, or from high land to lower land (or to the coast), or from the high seas to the shore
κατέχω|(a) I hold fast, bind, arrest, (b) I take possession of, lay hold of, (c) I hold back, detain, restrain, (d) I hold a ship, keep its head
κατήγορος|an accuser, prosecutor
κατήφεια|a downcast countenance as a sign of sorrow, gloominess, gloom, dejection
κατόρθωμα|anything happily and successfully accomplished, a beneficial and worthy deed
κατώτερος|lower
καυματίζω|I burn, scorch
καυσόω|I burn with great heat
καυτηριάζω|I cauterize, burn with a hot iron; hence met: I sear
καυχάομαι|I boast; I glory (exult) proudly
καί|and, even, also, namely
καίπερ|although, though
καίτοι|and yet, although, though
καίτοιγε|and yet, although, indeed
καίω|I ignite, light, burn, lit. and met; I consume with fire
καύσων|a scorching heat, hot wind
καύχημα|a boasting; a ground of boasting (glorying, exultation)
καύχησις|the act of boasting, glorying, exultation
καῖσαρ|Caesar, a surname of the gens Iulia, which became practically synonymous with the Emperor for the time being; in the Gospels it always refers to Tiberias
καῦμα|burning heat, heat
καῦσις|a burning up, being burned
κεγχρεαί|Cenchreae, the port of Corinth on the Saronic Gulf
κεδρών|Kidron, a valley near Jerusalem
κειρία|a kind of girdle made of cords; a bandage, grave clothes
κελεύω|I command, order, direct, bid
κενοδοξία|vainglory, empty pride
κενοφωνία|empty disputing, worthless babble
κεντυρίων|a centurion, an officer commanding about a hundred infantry in the Roman army
κενόδοξας|vainglorious, boastful
κενός|(a) empty, (b) met: empty (in moral content), vain, ineffective, foolish, worthless, (c) false, unreal, pretentious, hollow
κενόω|(a) I empty, (b) I deprive of content, make unreal
κενῶς|falsely, in vain, to no purpose
κεραμεύς|a potter
κεραμικός|of clay, made by a potter, earthen
κεραία|a little hook, an apostrophe on letters of the alphabet, distinguishing them from other little letters, or a separation stroke between letters
κερδαίνω|I gain, acquire, win (over), avoid loss
κερματιστής|properly: a changer of large into smaller coins, a money-changer
κεράμιον|a pitcher, earthen vessel, jar
κεράννυμι|I mix, mingle, pour out for drinking
κεράτιον|a husk (pod) of the carob
κεφαλαιόω|I wound in the head
κεφαλή|(a) the head, (b) met: a corner stone, uniting two walls; head, ruler, lord
κεφαλίς|(lit: little head, then: the knob at the end of the wooden core of a roll of papyrus, then) a roll, volume, division (of a book)
κεφάλαιον|(a) the chief matter, the main point, (b) a sum of money
κείρω|I shear, cut the hair of; mid: I cut my own hair, have my hair cut
κεῖμαι|I lie, recline, am placed, am laid, set, specially appointed, destined
κηπουρός|a gardener, garden-keeper
κηρίον|a honeycomb
κηρύσσω|I proclaim, herald, preach
κηφᾶς|Cephas (Aramaic for rock), the new name given to Simon Peter, the apostle
κιβωτός|(properly: a wooden box, hence) the Ark, in which Noah sailed; the Ark of the Covenant
κιθαρίζω|intrans. and trans: I play on the harp, I harp, with acc. of the tune
κιθαρῳδός|a harpist, one who sings with harp as accompaniment
κιθάρα|a harp, lyre
κιλικία|Cilicia, a Roman province between the Taurus range of mountains and the coast in the south-east corner of Asia Minor, linked up with the province of Syria
κινδυνεύω|I am in danger or peril
κινάμωμον|(a Semitic word) cinnamon
κινέω|I set in motion, move, remove, excite, stir up
κλαυδία|Claudia, a Christian woman in Rome; probably a freedwoman of the imperial household
κλαυθμός|weeping, lamentation, crying
κλαίω|I weep, weep for, mourn, lament
κλαύδιος|(a) Claudius, the fourth of the Roman Emperors, Tiberius Claudius Caesar Augustus Germanicus, who ruled A.D. 41-54, (b) Claudius Lysias, a tribune at Jerusalem
κλαῦδη|Cauda, Clauda, an island twenty-three miles south of the western end of Crete
κλεοπᾶς|Cleopas, one of the two companions of the risen Jesus from Jerusalem to Emmaus
κλείω|I shut, shut up
κλεῖς|a key
κληρονομέω|I inherit, obtain (possess) by inheritance, acquire
κληρονομία|an inheritance, an heritage, regularly the gift of God to His chosen people, in the Old Testament: the Promised Land, in NT a possession viewed in one sense as present, in another as future; a share, participation
κληρονόμος|an heir, an inheritor
κληρόω|I cast lots, choose by lot, assign by lot, assign a portion, receive a share
κλητός|called, invited, summoned by God to an office or to salvation
κλινίδιον|a couch or litter of a sick person
κλισία|properly: a dining couch; hence: a group of diners
κλοπή|thieving, theft
κλυδωνίζομαι|I am tossed by waves, met: I am tossed to and fro
κλωπᾶς|Clopas, husband of one Mary, who stood by the cross
κλάδος|a young tender shoot, then: a branch; met: of descendants
κλάσις|a breaking
κλάσμα|a fragment, broken piece
κλάω|I break (in pieces), break bread
κλέμμα|a theft
κλέος|glory, fame, praise; rumor, report, credit
κλέπτης|a thief
κλέπτω|I steal
κλήμης|Clement, a fellow-worker of Paul in Rome
κλίβανος|an oven, furnace
κλίμα|a small geographical division, district, or territory
κλίνη|a couch, bed, portable bed or mat, a couch for reclining at meals, possibly also a bier
κλίνω|trans: I rest, recline; I bend, incline; I cause to give ground, make to yield; intrans: I decline, approach my end
κλύδων|rough water, a wave, billow, surge
κλῆμα|a branch, shoot, twig
κλῆρος|(a) a lot, (b) a portion assigned; hence: a portion of the people of God assigned to one's care, a congregation
κλῆσις|a calling, invitation; in the NT, always of a divine call
κνήθω|I rub, tickle, scratch; pass: I itch
κνίδος|Cnidus, a town on the coast of Caria (south-west Asia Minor) near the island of Cos
κοδράντης|a "quadrans," the smallest Roman copper coin, a quarter of an "as," the sixteenth part of a "sesterius"
κοιλία|belly, abdomen, heart, a general term covering any organ in the abdomen, e.g. stomach, womb; met: the inner man
κοιμάομαι|I fall asleep, am asleep, sometimes of the sleep of death
κοινωνικός|willing to share, sociable, ready to communicate, beneficent
κοινωνέω|(a) I share, communicate, contribute, impart, (b) I share in, have a share of, have fellowship with
κοινωνία|(lit: partnership) (a) contributory help, participation, (b) sharing in, communion, (c) spiritual fellowship, a fellowship in the spirit
κοινωνός|a sharer, partner, companion
κοινός|(a) common, shared, (b) Hebraistic use: profane; dirty, unclean, unwashed
κοινόω|I make unclean, pollute, desecrate, mid: I regard (treat) as unclean
κοιτών|a bed-chamber
κολακεία|flattery, with a view to advantage or gain
κολαφίζω|I strike with the fist, buffet; hence: I mistreat violently
κολλούριον|eye-salve
κολλυβιστής|a money-changer, who changed heathen into Jewish money, for payment into the Temple treasury
κολλάω|(lit: I glue); hence: mid. and pass: I join myself closely, cleave, adhere (to), I keep company (with), of friendly intercourse
κολοβόω|(lit: I maim, mutilate), I cut short, shorten, abbreviate
κολοσσαί|Colossae, a town of the Roman province Asia, in the Lycus valley, near Laodicea and Hierapolis
κολυμβάω|(properly: I dive, hence) I swim
κολυμβήθρα|(lit: a diving or swimming place), a pool
κολωνία|a colony, a city settlement of Roman (soldier) citizens; a garrison city
κολάζω|I chastise, curtail, punish; mid: I cause to be punished
κομψότερον|in better health
κομάω|I wear the hair long, allow the hair to grow out
κομίζω|(a) act: I convey, bring, carry, (b) mid: I receive back, receive what has belonged to myself but has been lost, or else promised but kept back, or: I get what has come to be my own by earning, recover
κονιορτός|dust
κονιάω|I whitewash, plaster over
κοπετός|beating of the breast or head in lamentation, lamentation
κοπιάω|(a) I grow weary, (b) I toil, work with effort (of bodily and mental labor alike)
κοπρία|manure; a dung-hill
κοπάζω|I abate, cease raging, am stilled
κοπή|slaughter, smiting in battle
κορβᾶν|a gift, offering, anything consecrated to God
κορνήλιος|Cornelius, a centurion of the Roman army, stationed at Caesarea
κοράσιον|a little girl, a young girl; a girl, maiden
κορέ|(Hebrew) Korah
κορέννυμι|I fill, sate, glut, feed full, satisfy
κορίνθιος|Corinthian, of Corinth
κοσμικός|earthly, worldly (belonging to the present earthly world as opposed to the heavenly and future)
κοσμοκράτωρ|ruler of this world, that is, of the world as asserting its independence of God; used of the angelic or demonic powers controlling the sublunary world
κοσμέω|I put into order; I decorate, deck, adorn
κουστωδία|a guard, watch
κουφίζω|I lighten, make light
κοίμησις|repose, taking rest, sleep
κοίτη|(a) a bed, (b) a marriage bed; plur: repeated (immoral) sexual intercourse
κούαρτος|Quartus, a Christian, brother of Erastus the Corinthian
κοῦμι|(Aramaic) arise, stand up
κραιπάλη|drunken dissipation, surfeiting
κρανίον|a skull
κραταιός|strong, powerful, mighty
κραταιόω|I strengthen, confirm; pass: I grow strong, become strong
κρατέω|I am strong, mighty, hence: I rule, am master, prevail; I obtain, take hold of; I hold, hold fast
κραυγάζω|I cry aloud, shout, exclaim
κραυγή|(a) a shout, cry, clamor, (b) outcry, clamoring against another
κρεμάννυμι|I hang, hang up, suspend; mid: I am hanging, hang
κρείσσων|stronger, more excellent
κρείττων|stronger, more excellent
κρημνός|a crag, precipice, steep bank
κριθή|barley
κριτικός|critical, able to judge or discern
κριτήριον|criterion; a law-court; a law-case before an arbiter; a cause, controversy
κριτής|a judge, magistrate, ruler
κρούω|I knock, beat a door with a stick, to gain admittance
κρυπτός|hidden, secret; as subst: the hidden (secret) things (parts), the inward nature (character)
κρυσταλλίζω|I am clear as crystal, brilliant like crystal
κρυφῇ|in secret, secretly
κράβαττος|a bed, mattress, mat of a poor man
κράζω|I cry aloud, shriek
κράσπεδον|the fringe, edge, corner, tassel
κράτιστος|most excellent, an official epithet, used in addressing a Roman of high rank, and in the second century one of equestrian (as distinguished from senatorial) rank
κράτος|dominion, strength, power; a mighty deed
κρέας|flesh; plur: pieces of flesh, kinds of flesh
κρής|a Cretan, an inhabitant of Crete
κρήσκης|Crescens, a Christian, coadjutor of Paul
κρήτη|Crete
κρίθινος|made of barley
κρίμα|(a) a judgment, a verdict; sometimes implying an adverse verdict, a condemnation, (b) a case at law, a lawsuit
κρίνον|a lily growing wild, variously identified with the red anemone, the whole lily, the sword lily
κρίνω|(a) I judge, whether in a law-court or privately: sometimes with cognate nouns emphasizing the notion of the verb, (b) I decide, I think (it) good
κρίσις|judging, judgment, decision, sentence; generally: divine judgment; accusation
κρίσπος|Crispus, ruler of the synagogue at Corinth, converted and baptized by Paul
κρύπτη|a cellar, vault, hidden place, crypt
κρύπτω|I hide, conceal, lay up
κρύσταλλος|crystal
κτάομαι|(a) I acquire, win, get, purchase, buy, (b) I possess, win mastery over
κτήτωρ|a possessor, owner
κτίζω|I create, form, shape, make, always of God
κτίσις|(often of the founding of a city), (a) abstr: creation, (b) concr: creation, creature, institution; always of Divine work, (c) an institution, ordinance
κτίσμα|a created thing, a creature
κτίστης|(often of the founder of a city), creator, God
κτῆμα|a piece of landed property, a field; plur: possessions, property, possibly landed property, property in land
κτῆνος|a beast of burden (generally, a horse or mule) either for riding or for carrying loads on its back, or for yoking to a cart or carriage
κυβερνήτης|a steersman, pilot; met: a guide, governor
κυβεία|(lit: playing with dice, gaming, hence) trickery, sleight
κυβέρνησις|(lit: steering, piloting), governing, government
κυκλόθεν|in a circle round, round about
κυκλόω|I encircle, besiege, surround
κυλλός|crippled, lame, especially in the hands
κυλίω|I roll, roll along, wallow
κυνάριον|a little dog, a house dog
κυρηναῖος|belonging to Cyrene, a Cyrenaean
κυριακός|of the Lord, special to the Lord
κυριεύω|I have authority, rule over
κυριότης|(a) abstr: lordship, (b) concr: divine or angelic lordship, domination, dignity, usually with reference to a celestial hierarchy
κυρήνη|Cyrene, a district west of Egypt on the Mediterranean coast, forming with Crete a Roman province
κυρήνιος|Cyrenius or Quirinius, governor of Syria
κυρία|a lady
κυρόω|I ratify, confirm, make valid, reaffirm, assure
κωλύω|I prevent, debar, hinder; with infin: from doing so and so
κωμόπολις|a large village, a city which in constitution has only the status of a village; a country town
κωσάμ|Cosam, son of Elmadam and father of Addi
κωφός|(lit: blunted) dumb, dull, deaf
κἀγώ|I also, I too, but I
κἀκεῖ|and there, and yonder, there also
κἀκεῖθεν|and thence, and from there; and then afterwards
κἀκεῖνος|and he, she, it, and that
κἄν|and if, even if, even, at least
κάθημαι|I sit, am seated, enthroned; I dwell, reside
κάιν|(Hebrew), Cain, son of Adam and Eve and brother of Abel
κάκωσις|affliction, ill-treatment, oppression, misery
κάλαμος|a reed; a reed-pen, reed-staff, measuring rod
κάλλιον|very well
κάλυμμα|a covering, especially a covering of head and face, a veil
κάμηλος|a camel or dromedary
κάμινος|a furnace, oven, kiln
κάμνω|I work, am weary, am sick
κάμπτω|I bend, bow
κάρπος|Carpus, a Christian of Troas
κάρφος|a dry stalk, chip of wood, twig, splinter, chaff
κάτω|(a) down, below, also: downwards, (b) lower, under, less, of a length of time
κέλευσμα|a word of command, a call, an arousing outcry
κέντρον|a sting, goad; met: of death
κέραμος|a tile; practically: the roof
κέρας|(a) a horn, (b) a horn-like projection at the corner of an altar, (c) a horn as a symbol of power
κέρδος|gain, advantage, profit
κέρμα|a small coin; plur: small change
κήρυγμα|a proclamation, preaching
κίνδυνος|danger, peril, risk
κίνησις|a moving, stirring
κίς|Kish, the father of Saul
κόκκινος|crimson, scarlet, dyed with Kermes (coccum), the female coccus of the Kermes oak
κόκκος|a kernel, grain, seed
κόλασις|chastisement, punishment, torment, perhaps with the idea of deprivation
κόλπος|(a) sing. and plur: bosom; (sinus) the overhanging fold of the garment used as a pocket, (b) a bay, gulf
κόμη|hair, long hair
κόπος|(a) trouble, (b) toil, labor, laborious toil, involving weariness and fatigue
κόπτω|(a) I cut, cut off, strike, smite, (b) mid: I beat my breast or head in lamentation, lament, mourn, sometimes with acc. of person whose loss is mourned
κόραξ|a raven, crow
κόρινθος|Corinth, in north-east Peloponnese, the capital of the Roman province Achaia
κόρος|(Hebrew) a (dry) measure, equivalent to 120 gallons
κόσμιος|orderly, virtuous, decent, modest, well-ordered
κόσμος|the world, universe; worldly affairs; the inhabitants of the world; adornment
κόφινος|a large basket
κύκλος|a circle, ring
κύλισμα|a place of wallowing
κύμβαλον|a cymbal
κύμινον|cumin, a plant used as a spice
κύπριος|a Cypriote, belonging to Cyprus
κύπρος|Cyprus
κύπτω|I bend, stoop down, bow the head
κύριος|lord, master, sir; the Lord
κύων|a dog, universally despised in the East
κώμη|a village, country town
κώνωψ|a gnat, mosquito, referred to proverbially as something small
κῆνσος|a poll-tax
κῆπος|a garden, any place planted with trees and herbs
κῆρυξ|a herald, preacher, proclaimer
κῆτος|a sea monster, huge sea fish, whale
κῦμα|a wave, surge, billow
κῶλον|a limb, member of a body; fig: a corpse, carcass
κῶμος|a feasting, reveling, carousal
κῶς|Cos, an island in the Aegean Sea, south-west of Asia Minor
λαγχάνω|(a) I obtain (receive) by lot, my lot (turn) is, (b) I draw lots
λακτίζω|I kick
λαλιά|(in classical Greek: babble, chattering) speech, talk; manner of speech, dialect
λαλέω|(I talk, chatter in classical Greek, but in NT a more dignified word) I speak, say
λαμβάνω|(a) I receive, get, (b) I take, lay hold of
λαμπρός|shining, magnificent, bright, splendid
λαμπρότης|splendor, brightness, brilliancy
λαμπρῶς|magnificently, sumptuously, splendidly
λαμπάς|a torch, lamp, lantern
λανθάνω|I am hidden (concealed), lie hid, escape notice, sometimes with acc. of person from whom concealment takes place; I do so and so unconsciously, unknown to myself, I shut my eyes to so and so
λαξευτός|hewn out of the rock
λαοδικεία|Laodicea, a city in the Lycos valley in the Roman province Asia, near Colossae and Hierapolis
λαοδικεύς|a Laodicean, an inhabitant of Laodicea
λασαία|Lasea, a city in Crete, about the middle of the south coast
λατομέω|I hew stones, cut stones
λατρεία|service rendered to God, perhaps simply: worship
λατρεύω|I serve, especially God, perhaps simply: I worship
λαός|(a) a people, characteristically of God's chosen people, first the Jews, then the Christians, (b) sometimes, but rarely, the people, the crowd
λαῖλαψ|a sudden storm, squall, whirlwind, hurricane
λεββαῖος|Lebbaeus, a pet-name for Thaddaeus, one of the twelve apostles of Jesus; the full form of the name is not known
λεγεών|properly: a division of the Roman army, numbering about 6,000 infantry with additional cavalry; hence: a very large number; a legion
λειτουργικός|given to serving (ministration), ministering
λειτουργέω|I act in the public service, render service, minister, in the widest sense, of some special public religious service, but also of the service of priests and Levites
λειτουργία|a charitable gift, public service in the widest sense; service as of priest or Levite ritual
λειτουργός|a minister, servant, of an official character; of priests and Levites
λεπρός|a leprous person, a leper
λεπτόν|a small piece of money, probably the smallest piece of money
λεπίς|a scale, a scaly substance thrown off from the body
λευιτικός|belonging to the tribe of Levi; Levitical
λευκαίνω|I whiten, make white
λευκός|white, bright, brilliant
λευί|(Hebrew), Levi, (a) an ancestor of Jesus, (b) another ancestor of Jesus, (c) third son of Jacob, the patriarch, and founder of a tribe named after him, (d) son of Alphaeus, and called Matthew, a revenue officer and one of the twelve apostles of Jesus
λευίς|(Hebrew), Levi, son of Alphaeus, the publican
λευίτης|a Levite, properly a man of the tribe of Levi; hence: a priest's assistant, an under priest, as the members of that tribe were charged with this duty
λείπω|(earlier: I leave behind, abandon), (a) I am wanting, (b) mid: e.g. with gen: I come behind (in a race), am left behind in, fall short of (some standard), am wanting in
λεῖμμα|a remnant, remainder
λεῖος|smooth, level, plain
ληνός|a trough, vat, winepress
λιβανωτός|a censer
λιβερτῖνος|a freedman, one of the class of manumitted slaves; a synagogue at Jerusalem appears to have been reserved for them
λιβύη|Libya, Africa (in the modern sense)
λιθοβολέω|I stone, cast stones (at), kill by stoning
λιθάζω|I stone, pelt with stones
λιθόστρωτον|(adj: paved with stone), a mosaic pavement
λικμάω|I crush to powder, scatter like chaff
λιμά|(Hebrew), why
λιμήν|a harbor, port, haven
λιμός|a famine, hunger
λιπαρός|(lit: fat), rich, sumptuous
λογικός|(a) reasonable, rational, (b) metaphorical, as contrasted with the literal
λογισμός|reasoning, thinking; a conception, device
λογομαχέω|I contend about words
λογομαχία|contention about words, an unprofitable controversy
λογία|a collection, collecting (of money), particularly of an irregular local contribution for religious purposes
λογίζομαι|I reckon, count, charge with; reason, decide, conclude; think, suppose
λοιδορέω|I revile a person to his face, abuse insultingly
λοιδορία|reviling, abuse
λοιμός|(a) a pestilence, (b) a pestilent fellow
λοιποῦ|from now on, henceforth, finally
λοιπόν|finally, from now on, henceforth, beyond that
λοιπός|left, left behind, the remainder, the rest, the others
λουκᾶς|Lucas, Luke, Christian physician and writer of the Third Gospel and Acts
λουτρόν|a bath (of water, not the vessel), water for washing, washing
λοίδορος|a railer, reviler, abuser
λούκιος|Lucius, (a) of Cyrene, an early Christian, in the church of Antioch, by some identified with the evangelist Luke, (b) a Christian with Paul at Corinth, by some identified with (a)
λούω|(lit. or merely ceremonially), I wash, bathe (the body); mid: of washing, bathing one's self; met: I cleanse from sin
λυδία|Lydia, a lady resident of Philippi, native of Thyatira in Lydia (Asia Minor), and engaged in the clothing trade
λυκαονιστί|in the Lycaonian language
λυκαονία|Lycaonia, the country of the Lykaones, a district of Asia Minor, comprised within the Roman province Galatia and including the cities of Derbe and Lystra
λυκία|Lycia, a small Roman province on the south coast of Asia Minor
λυμαίνομαι|I outrage, maltreat, corrupt, defile
λυπέω|I pain, grieve, vex
λυσανίας|Lysanias, tetrarch of Abilene
λυσιτελέω|it is advantageous to, it profits
λυσίας|Claudius Lysias, a Roman tribune of the soldiers in Jerusalem
λυτρωτής|a redeemer, liberator, deliverer
λυτρόω|I release on receipt of ransom; mid: I redeem, release by paying ransom, liberate
λυχνία|a lamp-stand
λωίς|Lois, grandmother of Timothy
λάζαρος|Lazarus, Eliezer, (a) the beggar, (b) the brother of Martha and Mary, of Bethany
λάθρᾳ|secretly, privately
λάμεχ|(Hebrew), Lamech, son of Methuselah and father of Noah
λάμπω|I shine, give light
λάρυγξ|the throat, gullet
λάσκω|I burst asunder with a loud noise
λάχανον|an herb, garden plant, vegetable
λέγω|(denoting speech in progress), (a) I say, speak; I mean, mention, tell, (b) I call, name, especially in the pass., (c) I tell, command
λέντιον|a towel, apron, coarse cloth
λέπρα|leprosy
λέων|a lion
λήθη|forgetfulness, oblivion
λίαν|very; very much, exceedingly, greatly
λίβανος|(Semitic word), frankincense, incense
λίθινος|made of stone
λίθος|a stone; met: of Jesus as the chief stone in a building
λίμνη|a lake
λίνον|flax, linen
λίτρα|a Roman pound, of about twelve ounces
λίψ|the south-west wind, and thus the quarter from which it comes
λόγιον|plur: oracles, divine responses or utterances (it can include the entire Old Testament)
λόγιος|eloquent, gifted with learning
λόγος|a word, speech, divine utterance, analogy
λόγχη|a lance, spear
λύδδα|Lydda, Diospolis, Lod (modern Ludd), a city on the way to Joppa within a day's journey of Jerusalem
λύκος|a wolf, of perhaps a jackal; often applied to persons of wolfish proclivities
λύπη|pain, grief, sorrow, affliction
λύσις|dissolution, release; a loosing, divorce
λύστρα|Lystra, a Lycaonian city in the southern part of the Roman province Galatia
λύτρον|the purchasing money for manumitting slaves, a ransom, the price of ransoming; especially the sacrifice by which expiation is effected, an offering of expiation
λύτρωσις|(in the Old Testament: ransoming from imprisonment for debt, or from slavery, release from national misfortune, etc.), liberation, deliverance, release
λύχνος|a lamp
λύω|(a) I loose, untie, release, (b) met: I break, destroy, set at naught, contravene; I break up a meeting, annul
λώτ|(Hebrew), Lot, nephew of Abraham
λῃστής|a robber, brigand, bandit
λῆρος|folly, nonsense, idle talk
λῆψις|a receiving
λῖνος|Linus, a Christian in Rome
μαγδαληνή|Magdalene, a woman of Magdala
μαγδαλά|Magdala, Magadan, a proper name
μαγεία|magic
μαγεύω|I practice sorcery or magic
μαγώγ|(Hebrew), Magog, sometimes as name of a people, sometimes as name of a country in the Old Testament, probably the Scythians; hence: used in apocalyptic literature
μαδιάμ|(Hebrew), Midian, generally taken to mean or to include the peninsula of Sinai
μαθητεύω|I make a disciple of, train in discipleship; pass: I am trained, discipled, instructed
μαθητής|a learner, disciple, pupil
μαθουσάλα|(Hebrew) Methuselah, son of Enoch and father of Lamech
μαθήτρια|a female disciple, female Christian
μαινάν|Menna, Mainan, a proper name
μακαρισμός|regarding as happy, blessed, or enviable
μακαρίζω|I bless, pronounce blessed or happy
μακεδονία|(Hebrew), Macedonia, a Roman province north of Achaia (Greece)
μακεδών|a Macedonian, an inhabitant of the Roman province Macedonia
μακροθυμέω|I suffer long, have patience, am forbearing, perseverance
μακροθυμία|patience, forbearance, longsuffering
μακροθύμως|with longsuffering, patiently
μακροχρόνιος|long-timed, long-lived
μακράν|at a distance, far away, remote, alien
μακρόθεν|from a (long) distance, afar
μακρός|long, distant, far; of long duration
μακάριος|happy, blessed, to be envied
μαλακία|weakness, illness, sickness
μαλακός|(a) soft, (b) of persons: soft, delicate, effeminate
μαλελεήλ|Mahalaleel or Maleleel, one of the ancestors of Jesus
μαμωνᾶς|(Aramaic), riches, money, possessions, property
μανασσῆς|(Hebrew), Manasseh, (a) son of Joseph, founder of a tribe of Israel, (b) son of Hezekiah and father of Amon (Amos)
μαναήν|(Graecized form of Aramaic Menahem), Manaen, probably a member of Herod Antipas' court
μανθάνω|I learn; with adj. or nouns: I learn to be so and so; with acc. of person who is the object of knowledge; aor. sometimes: to ascertain
μαντεύομαι|I divine, practice soothsaying, suggesting the fraud involved in the practice
μανία|raving madness, frenzy, insanity
μαραίνω|pass: I die, wither (like the grass)
μαργαρίτης|a pearl
μαρτυρέω|I witness, bear witness, give evidence, testify, give a good report
μαρτυρία|witness, evidence, testimony, reputation
μαρτύριον|witness, evidence, testimony, proof
μαρτύρομαι|(properly: I call (summon) to witness, and then absolutely) I testify, protest, asseverate; I conjure, solemnly charge
μαρὰν ἀθά|(Aramaic), either: Our Lord hath come, or: Our Lord cometh (will come, is at hand)
μαρία|Mary, Miriam, (a) the mother of Jesus, (b) of Magdala, (c) sister of Martha and Lazarus, (d) wife of Cleopas, (e) mother of John Mark, (f) a Christian woman in Rome
μασσάομαι|I bite, gnaw, chew
μαστιγόω|I flog, scourge, the victim being strapped to a pole or frame; met: I chastise
μαστίζω|I flog, scourge, whip
μαστός|the breast, pap
ματαιολογία|vain speaking, foolish talking
ματαιολόγος|a vain, empty talker
ματαιότης|vanity, emptiness, unreality, purposelessness, ineffectiveness, instability, frailty; false religion
ματαιόω|I become vain or foolish, am perverted
ματθαῖος|Matthew
ματθάν|Matthan
ματθάτ|Matthat, an ancestor of Jesus
ματθίας|Matthias
ματταθά|Mattatha
ματταθίας|Mattathias, an ancestor of Jesus
μαάθ|(Hebrew), Maath, an ancestor of Jesus
μαίνομαι|I am raving mad, speak as a madman
μεγαλαυχέω|I boast, am arrogant, vaunt
μεγαλειότης|(divine) majesty or magnificence, glory
μεγαλεῖος|grand, magnificent, splendid
μεγαλοπρεπής|magnificent, superb, transcendent, majestic
μεγαλωσύνη|(divine) majesty, greatness
μεγαλύνω|(a) I enlarge, lengthen, (b) I increase, magnify, extol
μεγιστάν|a great one, a lord; a courtier, satrap, nobleman
μεγάλως|greatly, very much, vehemently
μεθερμηνεύω|I translate (from one language into another), interpret
μεθοδεία|(a way of search after something, an inquiry; a method), scheming, craftiness, deceit
μεθίστημι|I cause to change its place, move out of its place; I translate, transfer, remove
μεθόριον|confine, border, boundary
μεθύσκω|I make drunk; pass: I become drunk
μεθύω|I am intoxicated with wine, am drunk
μειζότερος|greater
μελετάω|I devise, plan; practice, exercise myself in, study, ponder
μελεᾶς|Melea, one of the ancestors of Jesus
μελχισεδέκ|Melchizedek, king and priest of Salem
μελχί|Melchi, one of the ancestors of Jesus
μελίσσιος|belonging to bees, coming from bees
μελίτη|Melita, now Malta
μεμβράνα|a parchment leaf, perhaps for notes
μεμψίμοιρος|blaming one's lot or destiny, discontented, complaining
μενοῦνγε|nay rather; indeed, truly, really
μεριμνάω|I am over-anxious; with acc: I am anxious about, distracted; I care for
μερισμός|(a) a distributing, a distribution, (b) a parting, dividing, severance, separation
μεριστής|a divider, partitioner, distributor
μερίζω|I divide into parts, divide, part, share, distribute; mid: I share, take part in a partitioning; I distract
μερίς|(a) a part, division of a country, (b) a share, portion
μεσημβρία|(lit: midday, hence, the position of the sun at midday), the South
μεσιτεύω|I mediate, interpose, give bail
μεσονύκτιον|midnight, the middle of the period between sunset and sunrise
