ἐκπορεύω|to make to go out; pass. and mid., to go forth: Luk.3.7, Act.25.4; of demons leaving one possessed, Mat.17.21 (WH om.), Act.19.12; of excrement, Mk 719; seq. ἀπό, Mat.20.29, Mar.10.46; ἐκ, Mar.13.1 (of the dead rising, Joh.5.29); ἐκεῖθεν, Mar.6.11; ἔξω, Mar.11.19; είς, Mar.10.17, Joh.5.29; ἐπί, c. acc pers., Rev.16.14; πρός, c. acc pers., Mat.3.5, Mar.1.5; εἰσπορ- (q.v.) καὶ ἐ., Act.9.28; metaph., to come forth, proceed: of feelings, etc., Mar.7.23; seq. ἐκ, Mat.15.11; Mat.15.18 Mar.7.15; Mar.7.20-21, Luk.4.22, Eph.4.29; ῥῆμα, seq. διά, Mat.4.4 (LXX); of lightning and flame, Rev.4.5; Rev.9.17-18; Rev.11.5; a river, Rev.22.1; a sword, Rev.1.16; Rev.19.15; a rumour, seq. εἰς, Luk.4.37; of the Holy Spirit, seq. παρά, Joh.15.26.†
ἐκπορνεύω|strengthened form of πoρνεύω, implying excessive in­dulgence; mid, to give oneself up to fornication: Jud.1.7.†
ἐκπτύω|1. to spit out.; 2. to spit at in disgust, to abominate, loathe (= cl. ἀποπτ-, καταπτ-): Gal.4.14.†
ἐκριζόω|to root out, pluck up by the roots: c. acc rei, Mat.13.29; Mat.15.13 Luk.17.6, Jud.1.12.†
ἔκστασις|1. a displacement (Arist.).; 2. An abnormal condition of the mind, in which the subject passes out of his usual self-control (Hippocr.); in NT (Kennedy, Sources, 121 f.); (a) a trance: Act.10.10; Act.11.5; Act.22.17; (b) amazement: Mar.5.42; Mar.16.8, Luk.5.26, Act.3.19.†
ἐκστρέφω|1. to turn out of (Hom.).; 2. to turn inside out; metaph., to change entirely, pervert (Aristoph.): Tit.3.11.†
ἐκταράσσω|to throw into great trouble, agitate: Act.16.20.†
ἐκτείνω|to stretch out or forth: τ. χεῖρα (as often in LXX), Mat.8.3; Mat.12.13; Mat.14.31; Mat.26.51, Mar.1.41; Mar.3.5, Luk.5.13; Luk.6.10 Joh.21.18, Act.26.1; seq. ἐπί, c. acc pers., towards, Mat.12.49; against, Luk.22.53; εἰς ἴασιν, Act.4.30; of anchors, to cast, Act.27.30.†
ἐκτελέω|to bring to an end, finish, complete: Luk.14.29-30.†
ἐκτένεια|zeal, intentness, earnestness (cf. Deiss., BS, 262): Act.26.7.†
ἐκτενής|stretched, strained. Metaph., earnest, zealous: 1Pe.4.8 .†
ἐκτενῶς|adv.,; fervently, earnestly: Act.12.5, 1Pe.1.22; compar., Luk.22.44 (WH br., R, mg., omits).†
ἐκτίθημι|to set out, expose: Act.7.21, Metaph., to set forth, expound: Act.11.4; Act.28.23; c. acc rei, Act.18.26.†
ἐκτινάσσω|to shake off: κονιορτόν, Mat.10.14; χοῦν, Mar.6.11. Mid.: κονιορτόν, Act.13.51; ἱμάτια, Act.18.6 (cf. MM, Exp., iii).†
ἐκτός|1. as adv., outside, beyond: τὸ ἐ., c. poss. gen., the outside, Mat.23.26; in late Gk. (v. Deiss., BS, 118), pleonastic, ἐκτός εἰ μή, 1Co.14.5; 1Co.15.2, 1Ti.5.19.; 2. With force of prep., c. gen.; (a) outside of: 1Co.6.18, 2Co.12.2; (b) beyond, besides, except: Act.26.22, 1Co.15.27.†
ἕκτος|the sixth: Mat.20.5, al.
ἐκτρέπω|to turn out of the course, turn aside, c. acc Pass., with middle sense, intrans., to turn aside: Heb.12.13 (R, txt., for be put out of joint, R, mg., v. Thayer, s.v. Westc., in l); fig., seq. εἰς, 1Ti.1.6; ἐπί, 2Ti.4.4; ὀπίσω, 1Ti.5.15; c. acc, to shun, avoid: 1Ti.6.20.†
ἐκτρέφω|1. prop., of children, to nurture, bring up: Eph.6.4.; 2. to nourish: Eph.5.29.†
ἔκτρωμα|an abortion, an untimely birth (v. Field, Notes, 179): 1Co.15.8.†
ἐκφέρω|1. to carry out, bring out: c. acc rei, Luk.15.22, 1Ti.6.7; c. acc pers., Mar.8.23, Act.5.15; of the dead for burial (cf. κομίζω), Act.5.6; Act.5.9-10.; 2. to bring forth; (a) of women (Hipp., Arist., al.); (b) of the ground (Hdt.): Heb.6.8.†
ἐκφεύγω|to flee away, escape: absol., Act.16.27, 1Th.5.3, Heb.2.3; seq. ἐκ, Act.19.10; c. acc pers., Heb.12.25; c. acc rei, Luk.21.36, Rom.2.3; τ. χεῖρας αὐτοῦ, 2Co.11.33.†
ἐκφοβέω|to frighten away, terrify: c. acc pers., 2Co.10.9.†
ἔκφοβος|affrighted, terrified: Mar.9.16, Heb.12.21.†; † ἔκτρομος, -ον,; = ἔντρομος, exceedingly terrified: Heb.12.21 (for exx. from Papyri, v. Deiss., BS, 290; LAE, 254).†
ἐκφύω|to cause to grow out, put forth (leaves): Mat.24.32, Mar.13.28.†
ἐκχέω|also Hellenistic, ἐκχύνω (in Th.: 2Ki.14.14 *), and ἐκχύννω (q.v.),; to pour out: φιάλην, Rev.16.1-4; Rev.16.8; Rev.16.10; Rev.16.12; Rev.16.17; κέρματα, Joh.2.15; αἷμα, Mat.23.35 (cf. MM, Exp., xii), Luk.11.50, Act.22.20, Rom.3.15 (LXX) Rev.16.6. Pass., αἷμα, Mat.26.28, Mar.14.24, Act.22.20; οἶνος, Mat.9.17, Luk.5.37; σπλάγχνα, Act.1.18. Metaph., τ. πνεῦμα, Act.2.17-18 (LXX), Act.2.33; Act.10.45, Tit.3.6; ἀγάπη, Rom.5.5 (cf. Sir.36.8, ὀργήν); pass., of persons (like Lat. effundor), to give oneself up to (RV, ran riotously in): Jud.1.11.†
εκχύννω|Hellenistic form of ἐκχέω G1632, q.v. (E1., § 17): Mat.23.35; Mat.26.28, Mar.14.24, Luk.5.37; Luk.11.50; Luk.22.20, Act.1.18; Act.10.45; Act.22.20, Rom.5.5, Jud.1.11.†; ἐκ-χωρέω, -ῶ; to depart, withdraw: Luk.21.21.†
ἐκψύχω|to expire, breathe one's last: Act.5.5; Act.5.10; Act.12.23 (cf. ἐκπνέω; Cremer, 906).†
ἑκών|willing, of one's own free will: Rom.8.20, 1Co.9.17 (Cremer, 246).†
ἐλαία|1. an olive tree: Rom.11.17; Rom.11.24, Rev.11.4; τ. ὄρος τῶν ἐ. (H2132 H2022, Zec.14.4), the Mount of Olives: Mat.21.1; Mat.24.3; Mat.26.30, Mar.11.1; Mar.13.3; Mar.14.26, Luk.19.37; Luk.22.39; τὸ καλούμενον ἐ. (T, ἐλαιών, q.v.), Luk.19.29; Luk.21.37.; 2. an olive (Aristoph.): Jas.3.12.†
ἔλαιον|olive-oil: Luk.16.6, Rev.6.6; Rev.18.13; for lamps, Mat.25.3-4; Mat.25.8; for healing, Mar.6.13, Luk.10.34, Joh.5.14; for anointing at feasts, Luk.7.46, Heb.1.9 (LXX).†; SYN.: μύρον G3464, ointment, v. Tr., Syn., 135.
ἐλαιών|olive-grove, olive-garden (so in FlJ and in Papyri; Deiss., BS, 209 ff.; MM, Exp., iii; M, Pr., 49, 69, 235): Luk.19.29; Luk.21.37 (WH, -ῶν; v. their App., 158; Field, Notes, 73; El., § 10, 5; 33, 1; Thayer, s.v.), Act.1.12 (where EL, ll c., proposes the conjectural emendation ἐλαιῶν for -ῶνος).†
ἐλαμείτης|an Elamite: Act.2.9.†; Αἰλαμίτης, see Ἐλαμείτης
ἐλάσσων (ττων|less, in age, rank or quality: Joh.2.19, Rom.9.12 (LXX), Heb.7.7; neut., -ον, adverbially: 1Ti.5.9.†
ἐλαττονέω|to be less (RV, had no lack): 2Co.8.15 (LXX) (a rare word; cf. MM, Exp., xii).†
ἐλαττόω|to make less: Heb.2.7 (LXX); pass., Joh.3.30, Heb.2.9.†
ἐλαύνω|to drive: of the wind, Jas.3.4, 2Pe.2.17; of sailors rowing or sailing a boat, Mar.6.48, Joh.6.19; of demons, Luk.8.29 (cf. ἀπ-, συν-ελαύνω).†
ἐλαφρία|lightness, levity: 2Co.1.17.†
ἐλαφρός|light in weight easy to bear: Mat.11.30; θλίψρις (EV, our light affliction), 2Co.4.17.†
ἐλάχιστος|smallest, least: as proper superlat., 1Co.15.9; elsewhere, as usually in late Gk., intensive (B1., § 11, 3); Mat.2.6 (LXX) Mat.25.40; Mat.25.45 Luk.12.26; Luk.16.10; Luk.19.17, 1Co.4.3; 1Co.6.2, Jas.3.4; ἐ. ἐν τ. βασιλείᾳ τ. οὐρανῶν, Mat.5.19 (v. Dalman, Words, 113). Compar., ἐλαχιστότερος (for corresp. superl., v. LS; v. also Bl., § 44, 3); less than the least: Eph.3.8.†
ἐλαχιστότερος|less than the least: Eph.3.8.†
ἐλεάζαρ|indecl.,; Eleazar: Mat.1.15.†
ἐλεγμός|reproof: 2Ti.3.16.†
ἐλεγξις|re­buke: 2Pe.2.16.†
ἐλέγχω|1. in Hom., to treat with contempt.; 2. to convict: c. acc, Mat.18.15 (RV, show him his fault), Tit.1.9; seq. περί, Joh.8.46; Joh.16.8, Jud.1.15; pass., Jas.2.9.; 3. to reprove, re­buke: 1Ti.5.20, 2Ti.4.2, Tit.1.13; Tit.2.15, Rev.3.19; pass., seq. περί, Luk.3.19; ὑπό, Heb.12.5 (LXX).; 4. to expose: Eph.5.11; pass., Joh.3.20, 1Co.14.24 (RV reprove, mg. convict), Eph.5.13 (RV, as 1 Co, l.c., of. AR on Eph.5.11; MM, Exp., xii; cf. ἐξ-, δια-κατ-ελέγχομαι).†; SYN: ἐπιτιμῶ G2008, expressing simply rebuke, which may be un­deserved (Mat.16.22) or ineffectual (Luk.23.40), while ἐλ. implies rebuke which brings conviction (v. Tr., Syn., § iv).; ἔλεγχος, -ου, ὁ; a proof, test: Heb.11.1.†
ἐλεεινός|pitiable, miserable: Rev.3.17; comparat., 1Co.15.19.†; ἐλεινός, see ἐλεεινός.
ἐλεέω|to have pity or mercy on, to show mercy: absol., Rom.9.16; Rom.12.8; c. acc, Mat.9.27; Mat.15.22; Mat.17.15; Mat.18.33; Mat.20.30-31, Mar.5.19; Mar.10.47-48, Luk.16.24; Luk.17.13; Luk.18.38-39 Rom.9.15; Rom.9.18; Rom.11.32, Php.2.27, Jud.1.22. Pass., to have pity or mercy shown one (EV, obtain mercy): Mat.5.7, Rom.11.30-31, 1Co.7.25, 2Co.4.1, 1Ti.1.13; 1Ti.1.16, 1Pe.2.10.†; † ἐλεάω,; later form of ἐλεέω, q.v.,; in NT: Rom.9.16, Jud.1.23, WH.†; SYN.: οἰκτείρω G3627 (v. Tr., Syn., § xlvii; Thayer, s.v. ἐλεέω G1653; Cremer, 249).
ἐλεημοσύνη|1. mercy, pity.; 2. almsgiving, alms (like the German Almosen, a corruption of the Greek word ἐ): Mat.6.4; ποιεῖν ἐ., Mat.6.2-3, Act.9.36; Act.10.2; Act.24.17; ἐ. διδόναι, Luk.11.41 (cf. Mat.23.36; Dalman, Words, 62 f.) 12:33; αἰτεῖν, Act.3.2; λαβεῖν, Act.3.3; πρὸς (in order to ask) ἐ., Act.3.10; pl., Act.10.4; Act.10.31 (Cremer, 711).†
ἐλεήμων|merciful: Mat.5.7, Heb.2.17.†
ἐλεισάβετ|indecl. (Heb. H472); Elizabeth: Luk.1.5 ff.†; Ἐλισάβετ, see Ἐλεισ-.
ἔλεος|mercy, pity, compassion; 1. of men: Mat.9.13 (LXX) Mat.12.7; Mat.23.23; ποιεῖν ἔ. (and id. seq. μετά, c. gen.; cf. Heb. H5973 H2617 H6213, Gen.21.23, al.), Luk.10.37, Jas.2.13; Jas.3.17.; 2. Of God: Luk.1.50; Luk.1.54; Luk.1.58, Rom.15.9, Eph.2.4, 2Ti.1.16; 2Ti.1.18, Tit.3.5, Heb.4.16, 1Pe.1.3; esp. in benedictions, Gal.6.16, 1Ti.1.2, 2Ti.1.2, 2Jn.1.3, Jud.1.2; σκευὴ ἐλέους, Rom.9.23; σπλάγχνα ἐλέους, Luk.1.78; ποιεῖν ἔ. (v. supr.), Luk.1.72; τ. ὑμετέρῳ ἐλέει, Rom.11.31.; 3. Of Christ: Jud.1.21.†; SYN.: οἰκτιρμός G3628 (see ἐλεέω G1653).
ἐλευθερία|liberty: with reference to the religious life, 1Co.10.29, 2Co.3.17, Gal.2.4; Gal.5.1, 1Pe.2.16, 2Pe.2.19; ὁ νόμος τῆς ἐ., Jas.1.25; Jas.2.12; ἡ ἐ. τῆς δόξης, Rom.8.21; ἐπ᾿ ἐ., Gal.5.13 (on which formula, cf. Deiss., LAE, 327 ff.; Cremer, 251).†
ἐλεύθερος|free; (a) in civil sense, not a slave: Joh.8.33, 1Co.7.21-22; 1Co.12.13, Gal.3.28, Eph.6.8, Col.3.11, Rev.6.15; Rev.13.16; Rev.19.18; fem., Gal.4.22-23; Gal.4.30; (b) as regards restraint and obligation in general: Mat.17.26, 1Co.9.1; seq. ἐκ, 1Co.9.19; ἀπό, Rom.7.3; c. inf., 1Co.7.39; from the law, Gal.4.26, 1Pe.2.16; from sin, Joh.8.36; τῇ δικαιοσύνῃ, as regards righteousness, Rom.6.20 (Cremer, 249).†
ἐλευθερόω|to make free from sin, Joh.8.32; Joh.8.36; seq. ἀπό, Rom.6.18; Rom.6.22; Rom.8.2; Rom.8.21; τ. ἐλευθερία (dat. commodi), Gal.5.1 (on the "punctiliar" force of this verb, v. M, Pr. 149; cf. also Cremer, 251).†
ἔλευσις|a coming: Act.7.52.†
ἐλεφάντινος|of ivory: Rev.18.12.†
ἐλιακείμ|Eliakim, an ancestor of Jesus: Mat.1.13, Luk.3.30.†
ἐλιέζερ|indecl.,; Eliezer, an ancestor of Jesus: Luk.3.29.†
ἐλιούδ|indecl.,; Eliud, an ancestor of Jesus: Mat.1.14-15.†
ἐλισαῖος|Elisha, the prophet: Luk.4.27.†
ἑλίσσω|to roll, roll up: Heb.1.12 (LXX), Rev.6.14.†; * ἕλιγμα, -τος, τό; a roll: Joh.19.39, WH, txt. (μῖγμα, Rec.; μίγμα, WH, mg., R, txt.).†
ἑλκος|1. a wound (Hom.).; 2. a sore, an ulcer (Thuc., al.): Luk.16.21, Rev.16.2; Rev.16.11.†
ἑλκόω|1. to wound.; 2. to ulcerate; pass., to suffer from sores: pf. ptcp., εἱλκωμίνος (Rec. ἡλκ-), EV, full of sores, Luk.16.20.†
ἕλκω|to draw: c. acc rei, Joh.18.10; Joh.21.6; c. acc pers., seq. ἔξω, Act.21.30; εἰς, Act.16.19, Jas.2.6. Metaph., to draw, lead, impel: Joh.6.44; Joh.12.32. (For discussion of ἕ. in Oxyrh. Log.,·v. Deiss., LAE, 437 ff.)†; ἐλκύω, see ἕλκω.
ἑλλάς|with varying usage as to geographical limits; in NT = ᾽Αχαία (cf. Act.18.12),; Greece: Act.20.2.†
ἕλλην|a Greek; opp. to βάρβαρος, Rom.1.14; usually in ΝΤ of Greek Gentiles, opp. to Ἰουδαῖοι: Joh.7.35, Act.11.29; Act.14.1; Act.16.1; Act.16.3; Act.18.4; Act.19.19; Act.19.17; Act.20.21; Act.21.28 Rom.1.16; Rom.2.9-10; Rom.3.9; Rom.10.12, 1Co.1.22; 1Co.1.24; 1Co.10.32; 1Co.12.13, Gal.2.3; Gal.3.28, Col.3.11; of proselytes, Joh.12.29, Act.17.4.†
ἑλληνικῇ|a Greek (i.e. Gentile) woman: Mar.7.26, Act.17.12.†
ἑλληνικκός|Greek: τ. Ἑλληνικῇ (sc. γλωσσῇ), Rev.9.11.†
ἑλληνιστής|a Hellenist (RV, Grecian Jew): Act.6.1; Act.9.29; Act.11.20.†
ἑλληνιστί|adv.,; in Greek: Joh.19.20; Ἑ. (sc. λαλεῖν) γινώσκεις, Act.21.37 (cf. Field, Notes, 135).†
ἐλλογάω|to charge to one's account, impute: Phm.1.18 (on parallels, cf. Deiss., LAE, 79 f., 335 f.; Milligan, NTD, 73; MM, Exp., xii); of sin, Rom.5.13 (Cremer, 400).†
ἐλμαδάμ|indecl.,; Elmadam, an ancestor of Jesus: Luk.3.28.
ἐλπίζω|to look for, expect, hope (for): c. acc rei, Rom.8.24-25, 1Co.13.7, Heb.11.1; c. dat. rei (τ. τύχῃ, Thuc., iii, 97, 2), Mat.12.21; seq. καθώς, 2Co.8.5; c. inf., Luk.6.34; Luk.23.8, Act.26.7, Rom.15.24, 1Co.16.7, 2Co.5.11, Php.2.19; Php.2.23, 1Ti.3.14, 2Jn.1.12, 3Jn.1.14; seq. ὅτι, c. pres., Luk.24.21; c. fut., Act.24.26, 2Co.1.13; 2Co.13.6, Phm.1.22. As in LXX (WM, § xxxiii, d; and esp. in the pf., Ellic. on 1Ti.4.10; Bl., § 59, 2), c. prep.; εἰς, Joh.5.45 (v. Ellis., l.c.), 1Pe.3.5; seq. ὅτι, 2Co.1.10; ἐπί, c. dat., Rom.15.12 (LXX 1Ti.4.10; 1Ti.6.17; ἐν, 1Co.15.19; c. acc, 1Pe.1.13 (aor. imper. v. Bl., § 58, 2); τ. θεόν, 1Ti.5.5 (of. ἀπ-, προ-ελπίζω, v. Cremer, 255).†
ἐλπίς|expectation (in cl., rarely of evil, mostly of good, and so always in NT), hope; 1. of hope in general: 2Co.1.6; c. gen. obj., Act.16.19; art. inf., Act.27.20, 1Co.9.10; παρ᾿ ἐλπίδα, Rom.4.18; ἐπ᾿ ἐλπίδι, 1Co.9.10.; 2. Of religious hope: ἐπ᾿ ἐλπίδι, Act.2.26; Act.26.6, Rom.4.18; Rom.8.20, Tit.1.2; τῇ ἐ. ἐσώθημεν, Rom.8.24; κατ᾿ ἐλπίδα ζωῆς αἰωνίου, Tit.3.7; of the Messianic hope of Israel, Act.23.6; Act.26.6-7; Act.28.20; of Christian hope, Rom.5.2-5; Rom.12.12; Rom.15.4; Rom.15.13, 1Co.13.13, 2Th.2.16, Heb.3.6; Heb.6.11; Heb.7.19; Heb.10.23, 1Pe.1.3; 1Pe.1.21; 1Pe.3.15; c. gen. obj., Rom.5.2, Col.1.27, 1Th.1.3; 1Th.5.8, Tit.1.2; c. gen. of that on which the hope is based, Act.26.6, Eph.1.18; Eph.4.4, Col.1.23; ὁ θεὸς τῆς ἐ., Rom.15.13; ἔχειν ἐ. (= cl. ἐλπίζειν), Act.24.15, Rom.15.4, 2Co.3.12; 2Co.10.15, Eph.2.12, 1Th.4.13; seq. ἐπί, c. dat., 1Jn.3.3; εἰς, Act.24.15; ὅτι, Rom.8.20, Php.1.20-21. Meton.,; (a) of the author or ground of hope (cl.): 1Th.2.19, 1Ti.1.1; c. gen. obj., Col.1.27; (b) of the thing hoped for: Gal.5.5, Col.1.5, Tit.2.13, Heb.6.18 (Cremer, 252, 712).†
ἐλύμας|Elymas: Act.13.8.†
ἐλωί|Eloi: Mat.27.46, Mar.15.34 (LXX).†
ἐμαυτοῦ|reflex prop. of first pers., used only in gen., dat. and acc sing.,; of myself: Luk.7.7, al.; ἀπ᾿ ἐ, Joh.5.30; Joh.7.17; Joh.7.28; Joh.8.28; Joh.8.42; Joh.10.18; Joh.14.10; ὑπ᾿ ἐμαυτόν, Mat.8.9, Luk.7.8.
ἐμβαίνω|to step into: Joh.5.4 (WH, RV omit); εἰς πλοῖον, to embark: Mat.8.23; Mat.9.1; Mat.13.2; Mat.14.22; Mat.15.39, Mar.4.1; Mar.5.18; Mar.6.45; Mar.8.10; Mar.8.13, Luk.5.3; Luk.8.22; Luk.8.37, Joh.6.17; Joh.6.24; Joh.21.3, Act.21.6.†
ἐμβάλλω|to cast into: seq. εἰς, Luk.12.5 (cf. MM, Exp., vii, 93).†
ἐμβάπτω|to dip in: τ. χεῖρα ἐν τ. τρυβλίῳ, Mat.26.23; mid., seq. εἰς, Mar.14.20.†
ἐμβατεύω|1. to step in or on (Soph.), hence; (a) to frequent, haunt, dwell in (Æsch., Eur.); metaph., Col.2.18 (dwelling in, R, txt.; taking, R, mg.); (b) to invade (1Mac, ll c.; metaph., Col, Lc.).; 2. to enter on, come into possession of (Eur., Dem.; LXX, Jos, H. c.); on the difficulties of reading and interpretation in this passage, v. Lft, Col., 194 f., 252; ICC, 268 ff.; Field, Notes, 197; Milligan, NTD, 177; and for exx. from Papyri, MM, Exp., xii (cf. κενεμβ.).†; *† κενεμβατεύω; to tread on emptiness: ἐώρᾳ (αἰώρα) κ. (conjec. for ἃ ἑόρακμν ἐμβ., Lft., in l), Col.2.18 (cf. also ICC, in l).†
ἐμβιβάζω|1. to set in, put in.; 2. to put on board ship, embark: c. acc pers., seq. εἰς, Act.27.6.†
ἐμβλέπω|to look at: c. acc rei, Mar.8.25; c. dat. pers. (part., seq. λέγει, εἶπεν, cf. Xen., Cyr., i, 3, 2), Mat.19.26, Mar.10.21; Mar.10.27; Mar.14.67, Luk.20.17; Luk.22.61 (ἐνέβλεψεν), Joh.1.36; Joh.1.43; absol., to look, Act.22.11; metaph., to consider: Mat.6.26.†
ἐμβριμάομαι|depon., with aor. mid. and pass.,; to snort in (of horses, Æsch.), hence, to speak or act with deep feeling (DCG, i, 62b); (a) to be moved with anger (cf. ἐμβρίμημα, Lam.2.6): c. dat., Mar.14.5, Joh.11.33; ἐν ἑαυτῷ, Joh.11.38; (b) to admonish sternly: c. dat., Mat.9.30, Mar.1.43.†
ἐμέω|to vomit: fig., Rev.3.16.†
ἐμθύμησις|consideration, pondering (EV, device): Act.17.29; pl., thoughts, feel­ings: Mat.9.4; Mat.12.25, Heb.4.12.†; SYN.: ἔννοια G1771, the action of the reason; while ἐνθ. is rather that of the affections (cf. Westc., Heb., l.c.).
ἐμμαίνομαι|depon.,; to rage against: c. dat., Act.26.11.†
ἐμμανουήλ|Immanuel: Mat.1.23 (LXX).†
ἐμμαούς|Emmaus, a place 60 furlongs from Jerusalem: Luk.24.13.†
ἐμμένω|1. to abide in: Act.28.30.; 2. to abide by, be true to: seq. ἐν; τ. πίστει, Act.14.22; τ. διαθήκῃ, Heb.8.9 (LXX); c. dat., τ. γεγραμμένοις (dat. ptcp. as in legal formula; cf. Deiss., BS, 248; MM, Exp., xii): Gal.3.10 (LXX).†
ἑμμώρ|indecl.; Emmor (Gen.33.19): Act.7.16.†
ἐμοί|See G1699
ἐμός|poss. prop. of first pers., representing the em­phasized gen. ἐμοῦ,; mine, subjectively and objectively, i.e. belonging to, proceeding from or related to me: Mat.18.20, Mar.8.38, Joh.3.29 (most freq. in this gospel), al.; absol., τὸ ἐμόν, τὰ ἐμά, Mat.20.15; Mat.25.27, Luk.15.31, Joh.10.14; Joh.16.14-15; Joh.17.10; = gen. obj. (cl.), εἰς τ. ἐμὴν ἀvάμνησιν, Luk.22.19, 1Co.11.24-25; c. gen. expl., τ. ἐμῇ χειρὶ Παύλου, 1Co.16.21, Col.4.18, 2Th.3.17.
ἐμοῦ|See G1699
ἐμπαιγμός|a mocking: Heb.11.36.†
ἐμπαίζω|= Attic προσ-, καταπαίζω,; to mock at, mock (Hdt.): c. dat., Mat.27.29; Mat.27.31, Mar.15.20, Luk.14.29; Luk.22.63; Luk.23.36; pass., Mat.2.16, Luk.18.32; absol., Mat.20.19; Mat.27.41, Mar.10.34; Mar.15.31, Luk.23.11.†
ἐμπαίκτης|a mocker: 2Pe.3.3, Jud.1.18.†; *† ἐμπαιγμονή, -ῆς, ἡ; mockery: 2Pe.3.3.†
ἐμπίπλημι|to fill full, fill up, satisfy: c. acc pers. et gen. rei, Luk.1.53, Act.14.17; pass., Luk.6.25, Joh.6.12; metaph., c. gen. pers., to take one's fill of: Rom.15.24 (cf. Da LXX Su 32).†
ἐμπίπρημι|to set on fire: πόλιν, Mat.22.7; pass., of the body, to become inflamed: Act.28.6 (T; πίμπρημι WH, q.v.).†; ἐμ-πρήθω, see ἐμπίπρημι.
ἐμπίπτω|to fall into: seq. εἰς, Mat.12.11, Luk.6.39; Luk.10.36; metaph., εἰς κρίμα, 1Ti.3.6; ὀνειδισμόν 1Ti.3.7; πειρασμόν, 1Ti.6.9; εἰς χεῖρας θεοῦ (cf. 2Sa.24.14, 1Ch.21.13, Sir.2.18), Heb.10.31.†
ἐμπλέκω|to weave in, entwine; pass., metaph., to be involved, entangled in: 2Ti.2.4, 2Pe.2.20.†
ἐμπλοκή|a braiding: τριχῶν, 1Pe.3.3.†
ἐμπορεύομαι|depon.; 1. to travel, esp. for business.; 2. to traffc, trade: Jas.4.13.; 3. C. acc rei; (a) to traffic in; (b) to import: (Hos.12.1, for H2986 hoph.).; 4. C. acc pers., to make a gain of: 2Pe.2.3.†
ἐμπόριον|a trading place, exchange: οἶκος ἐμπορίου, Joh.2.16.†
ἔμπορος|1. a passenger on shipboard, one on a journey.; 2. a merchant: Mat.13.45, Rev.18.3; Rev.18.11; Rev.18.15; Rev.18.23. †
ἔμπροσθεν|adv.; of place (in cl. also of time),; 1. adverbially, before, in front: Luk.19.28; εἰς τὸ ἔ., Luk.19.4; opp. to ὄπισθεν, Rev.4.6; opp. to τὰ ὀπίσω, τὰ ἔ., Php.3.13.; 2. As prep., before; (a) in front of: Mat.5.24; Mat.6.2; Mat.7.6; Mat.11.10; Mat.27.29, Luk.5.19; Luk.7.27; Luk.14.2, Joh.3.28; Joh.10.4, Rev.19.10; Rev.22.8; (b) in the presence of: Mat.27.11, Gal.2.14, 1Th.1.3; 1Th.2.19; 1Th.3.9; 1Th.3.13; ὁμολουεῖν, ἀρνεῖσθαι (Dalman, Words, 210), Mat.10.32; Mat.10.36; Mat.26.70, Luk.12.8; in forensic sense, Mat.25.32; Mat.27.11, Luk.21.36, Act.18.17, 2Co.5.10, 1Th.2.19, 1Jn.3.19; εὐδοκία (θέλημά) ἐστι ἔ. θεοῦ (a targumic formula; Dalman, Words, 211), Mat.11.26; Mat.18.14, Luk.10.21; (c) in the sight of: Mat.5.16; Mat.6.1; Mat.17.2; Mat.23.14, Mar.2.12; Mar.9.2, Luk.19.27, Joh.12.37, Act.10.4; (d) of rank and dignity (Dem., Plat., al.; LXX, Gen.48.20): Joh.1.15; Joh.1.30.†
ἐμπτύω|= cl., καταπτύω (Ruth., NPhr., 66),; to spit upon: c. dat., Mar.10.34; Mar.14.65; Mar.15.19; seq. εἰς, Mat.26.67; Mat.27.30. Pass., Luk.18.32.†
ἐμτορία|commerce, business, trade: Mat.22.5.†
ἐμφανής|manifest: Act.10.40; metaph., Rom.10.20 (LXX) (see ἐπιφανής).†
ἐμφανίζω|1. to manifest, exhibit: ἐαυτόν, c. dat pers., Joh.14.21-22 (DCG, ii, 112b). Pass. and mid., to show oneself, appear: Mat.27.53, Heb.9.24 (cf. MM, Exp., xii).; 2. to declare, make known: seq. ὅτι, Heb.11.14; c. dat. pers., Act.23.15; c acc rei, seq. πρός, Act.23.22; κατά, c. gen. pers., Act.24.1; Act.25.2; περί, Act.25.15.†; SYN.: δηλόω G1213, q.v.
ἔμφοβος|1. terrible.; 2. in fear (of Godly fear, Sir.19.24), terrified: Luk.24.5; Luk.24.37, Act.10.4; Act.24.25, Rev.11.13.†
ἐμφυσάω|to breathe into (cf. Gen.2.7, Wis.15.11, a1.), breathe upon: Joh.20.22.†
ἔμφυτος|1. innate (Wis.12.10).; 2. rooted, implanted: Jas.1.21 (v. Mayor, in l).†
